age,signup_channel,device_type,location,browsing_time_minutes,referral_code_used,cart_value,recommended_discount
49,Ads,Desktop,Metro,9,0,409,15
53,Referral,Mobile,Urban,14,0,1848,0
50,Ads,Desktop,Metro,5,0,1860,15
41,Social,Desktop,Metro,0,1,333,10
56,Ads,Mobile,Metro,4,0,1474,15
51,Email,Mobile,Rural,9,1,261,10
45,Social,Mobile,Metro,2,1,1714,0
54,Social,Mobile,Metro,1,0,790,0
24,Referral,Desktop,Metro,3,0,391,0
21,Ads,Mobile,Urban,0,0,226,15
54,Ads,Tablet,Metro,13,0,792,15
18,Social,Desktop,Rural,2,0,701,5
18,Ads,Tablet,Rural,1,1,1217,15
37,Ads,Desktop,Metro,12,0,1569,15
36,Referral,Desktop,Metro,18,0,1212,5
46,Social,Tablet,Metro,0,0,487,0
27,Email,Mobile,Rural,2,0,879,5
35,Social,Mobile,Urban,29,0,348,5
45,Referral,Tablet,Urban,4,1,280,10
52,Referral,Mobile,Metro,27,0,1184,5
48,Referral,Desktop,Urban,3,0,1270,0
44,Ads,Desktop,Rural,2,1,1754,15
28,Social,Desktop,Metro,2,0,795,0
55,Ads,Mobile,Urban,0,1,1900,15
22,Ads,Mobile,Metro,22,0,380,5
25,Social,Tablet,Metro,39,1,1689,5
51,Referral,Desktop,Rural,30,0,1235,5
29,Email,Tablet,Rural,19,0,1810,5
55,Email,Mobile,Urban,18,0,396,5
18,Social,Tablet,Rural,10,0,790,5
48,Social,Mobile,Metro,17,1,661,5
21,Referral,Desktop,Rural,2,0,1240,5
22,Social,Desktop,Urban,4,0,1150,0
47,Social,Mobile,Urban,10,0,1555,0
41,Referral,Mobile,Urban,20,0,410,5
20,Referral,Mobile,Rural,10,0,1826,5
28,Ads,Desktop,Rural,18,0,974,5
21,Social,Mobile,Rural,6,0,489,5
43,Email,Desktop,Rural,12,0,1798,5
44,Social,Tablet,Rural,39,1,1585,5
44,Email,Desktop,Urban,1,0,105,0
59,Email,Tablet,Urban,26,0,802,5
23,Email,Desktop,Rural,7,0,1110,5
32,Ads,Desktop,Metro,10,1,629,15
47,Referral,Mobile,Urban,21,0,258,5
59,Referral,Desktop,Metro,5,0,1431,0
54,Ads,Mobile,Metro,5,0,1779,15
54,Referral,Mobile,Urban,7,0,1051,0
59,Ads,Mobile,Metro,0,0,1318,15
54,Social,Desktop,Metro,6,1,1602,0
52,Ads,Mobile,Urban,3,0,329,15
40,Referral,Tablet,Urban,26,0,1629,5
23,Referral,Tablet,Rural,0,1,1825,5
21,Social,Desktop,Urban,6,0,1460,0
35,Ads,Mobile,Metro,29,0,791,5
26,Social,Tablet,Urban,23,0,232,5
46,Email,Desktop,Rural,12,1,1048,5
30,Ads,Desktop,Urban,8,0,1843,15
34,Social,Desktop,Metro,3,0,1780,0
49,Social,Desktop,Urban,4,0,258,0
39,Referral,Desktop,Metro,0,0,1395,0
21,Ads,Mobile,Urban,15,0,632,15
22,Email,Mobile,Rural,3,1,780,5
54,Email,Mobile,Rural,11,0,394,5
58,Ads,Mobile,Urban,4,1,1928,15
30,Ads,Desktop,Metro,6,0,1036,15
51,Social,Desktop,Rural,8,1,920,5
39,Referral,Tablet,Metro,16,1,1453,5
40,Referral,Tablet,Urban,2,0,1923,0
20,Referral,Mobile,Rural,5,0,380,5
59,Ads,Desktop,Rural,1,1,1560,15
51,Referral,Tablet,Metro,0,0,1187,0
49,Social,Tablet,Rural,9,0,458,5
38,Ads,Tablet,Metro,2,1,1112,15
38,Ads,Tablet,Metro,0,0,1352,15
28,Referral,Mobile,Urban,22,0,1737,5
56,Email,Desktop,Metro,7,1,1929,0
21,Email,Mobile,Rural,1,0,1370,5
18,Social,Tablet,Metro,0,0,1215,0
45,Referral,Tablet,Rural,1,0,946,5
41,Referral,Desktop,Metro,6,0,747,0
52,Ads,Desktop,Urban,11,1,100,10
30,Ads,Mobile,Urban,10,1,414,10
51,Referral,Desktop,Metro,1,0,1414,0
28,Ads,Mobile,Metro,10,1,1369,15
53,Referral,Mobile,Metro,5,0,1363,0
34,Social,Tablet,Urban,6,0,580,0
52,Ads,Mobile,Metro,16,0,1395,5
35,Referral,Tablet,Metro,4,0,753,0
57,Ads,Mobile,Rural,1,0,1640,15
39,Social,Mobile,Urban,20,0,947,5
41,Ads,Desktop,Urban,2,0,888,15
36,Referral,Desktop,Metro,3,0,413,0
54,Ads,Tablet,Metro,12,1,1692,15
56,Ads,Desktop,Rural,11,1,238,10
38,Referral,Mobile,Metro,16,1,597,5
25,Email,Tablet,Urban,2,0,1450,0
45,Ads,Tablet,Rural,4,0,220,15
22,Ads,Tablet,Urban,1,0,1515,15
34,Social,Mobile,Metro,7,0,564,0
54,Email,Desktop,Rural,3,0,1089,5
53,Social,Tablet,Urban,11,0,1009,0
36,Referral,Mobile,Urban,0,0,1300,0
44,Referral,Desktop,Urban,0,1,463,10
51,Social,Desktop,Metro,5,0,1621,0
28,Ads,Tablet,Metro,31,0,260,5
29,Email,Mobile,Metro,22,0,763,5
38,Social,Desktop,Metro,51,0,1066,5
28,Social,Mobile,Urban,5,0,649,0
56,Referral,Desktop,Rural,0,0,1458,5
45,Ads,Tablet,Metro,3,1,1173,15
22,Email,Tablet,Rural,11,0,846,5
34,Social,Desktop,Urban,1,0,188,0
37,Email,Mobile,Metro,3,0,1699,0
58,Email,Desktop,Urban,0,0,992,0
29,Social,Mobile,Metro,6,0,820,0
23,Email,Desktop,Metro,2,0,1348,0
34,Referral,Tablet,Rural,0,0,485,5
36,Ads,Mobile,Urban,5,1,1290,15
43,Ads,Tablet,Urban,4,0,1837,15
49,Ads,Mobile,Urban,7,0,753,15
23,Referral,Desktop,Rural,13,0,436,5
53,Referral,Tablet,Rural,1,0,689,5
55,Referral,Tablet,Urban,15,0,534,0
28,Ads,Mobile,Urban,0,0,1645,15
50,Email,Mobile,Metro,5,1,1371,0
41,Referral,Mobile,Metro,8,0,1167,0
40,Social,Tablet,Rural,31,0,586,5
32,Referral,Desktop,Metro,8,0,1931,0
44,Social,Mobile,Urban,1,1,1600,0
28,Ads,Desktop,Urban,7,0,208,15
34,Social,Mobile,Metro,5,0,799,0
31,Referral,Desktop,Metro,6,0,1193,0
44,Referral,Mobile,Rural,2,0,1867,5
35,Email,Desktop,Metro,6,0,642,0
45,Ads,Tablet,Rural,1,0,904,15
21,Social,Mobile,Metro,13,0,1821,0
24,Ads,Mobile,Metro,9,1,782,15
52,Referral,Tablet,Metro,0,0,1232,0
26,Email,Mobile,Metro,22,0,708,5
25,Referral,Mobile,Urban,9,0,938,0
34,Referral,Tablet,Urban,3,0,649,0
34,Referral,Tablet,Urban,0,0,363,0
50,Social,Desktop,Metro,10,1,389,10
49,Referral,Tablet,Rural,4,0,244,5
25,Ads,Tablet,Metro,23,1,628,5
36,Ads,Mobile,Urban,0,0,193,15
55,Email,Tablet,Rural,0,1,437,10
20,Ads,Mobile,Rural,29,0,1688,5
22,Referral,Tablet,Urban,33,0,1098,5
30,Referral,Tablet,Metro,0,0,1955,0
48,Ads,Desktop,Rural,12,0,1744,15
33,Email,Tablet,Rural,2,0,1692,5
49,Email,Tablet,Urban,12,0,1783,0
39,Ads,Mobile,Rural,20,1,1184,5
46,Social,Mobile,Rural,1,1,1660,5
39,Social,Desktop,Rural,2,1,177,10
20,Social,Tablet,Metro,0,0,1662,0
27,Social,Mobile,Metro,0,1,1554,0
59,Ads,Tablet,Urban,0,0,198,15
38,Email,Desktop,Metro,16,0,1663,5
33,Referral,Mobile,Rural,3,0,745,5
29,Referral,Mobile,Metro,6,0,908,0
19,Ads,Desktop,Rural,15,0,1438,15
58,Referral,Tablet,Rural,6,0,1346,5
41,Social,Mobile,Metro,5,0,1969,0
52,Email,Mobile,Metro,0,1,1312,0
47,Ads,Desktop,Metro,8,1,1075,15
47,Email,Desktop,Metro,1,0,404,0
52,Ads,Desktop,Urban,14,0,975,15
36,Ads,Tablet,Metro,2,1,455,10
25,Ads,Tablet,Urban,11,0,872,15
43,Ads,Tablet,Rural,10,1,1603,15
57,Email,Desktop,Urban,9,1,878,0
24,Referral,Mobile,Rural,3,0,1977,5
47,Ads,Tablet,Urban,3,0,1870,15
24,Social,Desktop,Urban,19,1,139,10
20,Ads,Tablet,Rural,0,1,575,15
18,Email,Mobile,Urban,2,0,1237,0
53,Ads,Mobile,Rural,9,0,1449,15
42,Social,Desktop,Metro,16,0,778,5
54,Email,Mobile,Rural,4,0,937,5
18,Ads,Desktop,Urban,10,1,1745,15
32,Social,Desktop,Metro,8,1,631,0
54,Email,Desktop,Urban,0,0,329,0
30,Ads,Desktop,Metro,9,0,1511,15
57,Social,Mobile,Rural,16,1,1084,5
25,Email,Mobile,Metro,48,0,880,5
22,Ads,Mobile,Metro,0,0,1428,15
26,Email,Mobile,Metro,10,0,175,0
18,Social,Desktop,Urban,5,0,364,0
53,Ads,Desktop,Metro,0,1,414,10
52,Ads,Mobile,Rural,9,1,727,15
19,Ads,Tablet,Rural,1,0,1638,15
57,Social,Tablet,Rural,4,0,1091,5
40,Referral,Tablet,Metro,3,0,1646,0
26,Ads,Mobile,Rural,4,0,1384,15
51,Social,Desktop,Urban,6,1,1492,0
31,Email,Desktop,Rural,4,0,1787,5
21,Email,Tablet,Metro,8,1,1833,0
47,Social,Tablet,Rural,2,0,181,5
48,Referral,Desktop,Metro,10,0,1760,0
55,Social,Tablet,Metro,19,0,329,5
28,Email,Tablet,Rural,2,0,745,5
52,Email,Desktop,Urban,7,0,1721,0
25,Ads,Tablet,Urban,10,0,397,15
20,Referral,Tablet,Rural,8,0,1678,5
31,Social,Mobile,Metro,4,1,1839,0
30,Email,Tablet,Rural,10,0,380,5
49,Email,Mobile,Metro,0,0,567,0
51,Email,Desktop,Metro,4,0,629,0
36,Social,Mobile,Metro,7,0,507,0
55,Social,Desktop,Urban,0,0,1826,0
33,Referral,Mobile,Urban,7,0,1074,0
19,Ads,Mobile,Rural,10,0,322,15
57,Ads,Mobile,Urban,14,0,1997,15
34,Ads,Tablet,Metro,1,0,868,15
51,Email,Tablet,Metro,46,0,1138,5
59,Ads,Tablet,Rural,9,1,793,15
33,Email,Tablet,Metro,4,1,645,0
55,Referral,Tablet,Rural,2,1,1303,5
19,Email,Mobile,Rural,8,0,1125,5
19,Referral,Tablet,Metro,21,1,250,10
43,Referral,Desktop,Urban,7,1,1233,0
30,Ads,Mobile,Metro,10,1,1430,15
48,Ads,Mobile,Metro,4,0,1937,15
51,Email,Desktop,Rural,4,0,1520,5
56,Social,Tablet,Urban,3,1,1988,0
20,Ads,Desktop,Rural,12,1,717,15
25,Ads,Mobile,Metro,4,0,866,15
40,Social,Mobile,Rural,2,0,113,5
31,Social,Mobile,Rural,4,0,1396,5
44,Ads,Desktop,Metro,19,0,1501,5
46,Social,Tablet,Rural,13,1,755,5
56,Email,Mobile,Metro,4,0,1027,0
56,Referral,Tablet,Rural,23,0,306,5
18,Referral,Mobile,Urban,0,1,718,0
34,Ads,Tablet,Metro,0,0,1370,15
58,Ads,Desktop,Urban,1,0,834,15
47,Email,Mobile,Rural,1,1,879,5
30,Social,Mobile,Urban,0,0,1860,0
38,Ads,Mobile,Urban,10,0,1510,15
36,Referral,Desktop,Urban,9,1,1198,0
36,Email,Desktop,Rural,10,1,1166,5
42,Email,Tablet,Metro,11,1,1256,0
39,Social,Desktop,Rural,14,0,530,5
48,Ads,Mobile,Rural,2,0,894,15
34,Ads,Tablet,Rural,9,1,1559,15
40,Email,Desktop,Metro,8,0,155,0
49,Referral,Tablet,Rural,28,0,307,5
27,Ads,Tablet,Rural,2,0,838,15
27,Referral,Tablet,Metro,0,0,203,0
53,Email,Mobile,Metro,10,0,563,0
25,Ads,Mobile,Metro,13,0,1971,15
37,Referral,Desktop,Urban,3,0,569,0
49,Email,Mobile,Metro,8,1,679,0
31,Referral,Tablet,Urban,0,0,349,0
45,Ads,Tablet,Urban,32,0,1091,5
41,Social,Mobile,Rural,1,0,702,5
32,Referral,Tablet,Urban,0,0,882,0
39,Social,Mobile,Rural,0,1,502,5
47,Ads,Tablet,Urban,5,1,125,10
21,Social,Desktop,Metro,1,1,818,0
30,Email,Desktop,Rural,13,1,1040,5
40,Social,Mobile,Urban,22,1,1887,5
25,Referral,Mobile,Rural,3,0,109,5
35,Referral,Mobile,Metro,9,0,1733,0
29,Social,Mobile,Urban,0,0,713,0
48,Email,Mobile,Urban,4,0,1620,0
31,Ads,Tablet,Metro,3,0,1533,15
51,Social,Desktop,Urban,2,0,1259,0
35,Referral,Tablet,Urban,10,0,947,0
51,Referral,Desktop,Rural,1,0,320,5
28,Social,Tablet,Urban,19,0,643,5
58,Social,Tablet,Metro,10,0,1400,0
29,Social,Tablet,Urban,12,1,195,10
32,Ads,Mobile,Rural,27,0,1936,5
48,Referral,Desktop,Urban,28,1,1562,5
46,Referral,Mobile,Rural,8,1,1631,5
43,Referral,Mobile,Urban,6,0,879,0
35,Ads,Tablet,Rural,4,0,1811,15
49,Email,Desktop,Rural,12,0,714,5
39,Referral,Desktop,Urban,7,1,1310,0
55,Referral,Desktop,Metro,27,0,941,5
34,Email,Desktop,Metro,2,0,1961,0
40,Ads,Mobile,Urban,3,0,1160,15
41,Email,Mobile,Urban,3,0,1333,0
25,Email,Desktop,Urban,16,1,979,5
58,Email,Mobile,Urban,1,0,1538,0
23,Email,Desktop,Urban,6,0,1890,0
22,Ads,Mobile,Metro,5,0,230,15
46,Ads,Tablet,Rural,0,1,1960,15
45,Email,Tablet,Rural,5,1,197,10
28,Social,Desktop,Metro,7,0,1566,0
18,Social,Desktop,Metro,0,0,1668,0
36,Social,Mobile,Rural,7,0,1159,5
26,Social,Desktop,Metro,32,0,1069,5
44,Referral,Desktop,Urban,38,1,1872,5
51,Ads,Mobile,Metro,7,0,1638,15
21,Ads,Desktop,Metro,7,0,1766,15
53,Email,Desktop,Metro,3,0,1343,0
35,Referral,Tablet,Metro,58,0,1485,5
32,Email,Tablet,Rural,3,0,1054,5
30,Email,Tablet,Rural,6,0,793,5
36,Ads,Desktop,Rural,0,0,127,15
23,Referral,Mobile,Rural,4,1,1004,5
29,Social,Tablet,Urban,0,0,1661,0
54,Ads,Desktop,Urban,13,0,768,15
34,Referral,Tablet,Rural,8,0,621,5
40,Referral,Mobile,Rural,8,0,1022,5
43,Ads,Mobile,Rural,3,0,208,15
46,Ads,Mobile,Metro,16,0,929,5
50,Email,Mobile,Urban,0,0,707,0
44,Email,Mobile,Urban,4,0,757,0
42,Email,Mobile,Metro,10,0,1304,0
27,Social,Desktop,Metro,23,0,309,5
40,Ads,Tablet,Metro,2,1,441,10
38,Referral,Mobile,Urban,7,0,1780,0
38,Ads,Tablet,Metro,7,0,1172,15
30,Referral,Tablet,Metro,20,0,1596,5
54,Social,Desktop,Metro,0,0,765,0
50,Ads,Mobile,Rural,5,1,872,15
41,Referral,Mobile,Metro,2,0,428,0
28,Referral,Desktop,Rural,0,0,655,5
34,Email,Desktop,Urban,1,0,1359,0
21,Social,Desktop,Urban,37,0,1564,5
42,Ads,Desktop,Urban,2,0,1244,15
47,Email,Desktop,Rural,27,0,347,5
26,Social,Tablet,Metro,2,0,1642,0
38,Email,Desktop,Urban,26,0,1143,5
37,Ads,Mobile,Metro,10,1,795,15
36,Referral,Mobile,Rural,1,0,602,5
36,Ads,Desktop,Urban,8,0,463,15
29,Social,Desktop,Metro,3,0,588,0
54,Ads,Desktop,Metro,4,1,1323,15
59,Social,Desktop,Urban,5,0,1889,0
34,Email,Desktop,Metro,5,1,1526,0
54,Social,Mobile,Rural,10,0,1368,5
56,Referral,Tablet,Urban,14,0,1606,0
45,Referral,Desktop,Urban,3,1,1699,0
58,Referral,Desktop,Urban,25,1,1934,5
52,Email,Desktop,Urban,27,0,911,5
35,Social,Mobile,Rural,0,0,764,5
31,Email,Mobile,Rural,0,0,1140,5
52,Ads,Tablet,Metro,5,0,138,15
58,Ads,Tablet,Rural,8,1,764,15
24,Ads,Tablet,Metro,3,0,966,15
58,Ads,Tablet,Metro,3,0,394,15
30,Referral,Mobile,Urban,11,0,138,0
35,Social,Tablet,Metro,9,0,286,0
54,Referral,Desktop,Urban,1,0,849,0
30,Social,Mobile,Metro,21,0,1061,5
53,Social,Mobile,Rural,11,0,883,5
48,Email,Mobile,Urban,4,1,408,10
19,Ads,Desktop,Metro,11,0,461,15
33,Social,Mobile,Rural,1,0,561,5
26,Ads,Desktop,Rural,6,0,768,15
26,Ads,Tablet,Urban,1,0,1354,15
55,Ads,Mobile,Urban,0,0,805,15
28,Referral,Desktop,Urban,4,1,1373,0
39,Ads,Mobile,Metro,1,1,877,15
50,Social,Tablet,Urban,10,1,101,10
53,Referral,Mobile,Rural,11,0,1598,5
40,Ads,Tablet,Rural,1,1,752,15
51,Email,Mobile,Urban,0,0,281,0
26,Ads,Desktop,Urban,15,0,101,15
41,Ads,Tablet,Rural,0,0,1293,15
25,Referral,Mobile,Metro,4,0,1393,0
24,Social,Tablet,Rural,6,0,1076,5
53,Ads,Tablet,Rural,17,0,406,5
35,Referral,Desktop,Rural,18,0,975,5
20,Referral,Desktop,Urban,12,0,148,0
45,Social,Desktop,Metro,2,0,1545,0
23,Referral,Desktop,Metro,12,1,1095,0
38,Social,Tablet,Urban,2,1,1408,0
45,Email,Tablet,Rural,2,0,479,5
57,Ads,Mobile,Urban,7,0,1955,15
18,Referral,Mobile,Urban,11,0,890,0
53,Email,Mobile,Metro,0,0,890,0
38,Referral,Desktop,Metro,0,1,603,0
52,Referral,Tablet,Urban,15,0,883,0
30,Email,Tablet,Urban,19,1,655,5
27,Referral,Mobile,Metro,9,1,671,0
27,Referral,Mobile,Metro,5,0,1322,0
30,Email,Tablet,Rural,18,1,208,10
54,Referral,Desktop,Urban,13,0,164,0
55,Social,Mobile,Rural,8,0,1808,5
41,Referral,Mobile,Rural,3,1,1476,5
19,Ads,Tablet,Rural,2,0,1221,15
39,Referral,Tablet,Metro,5,0,1252,0
34,Ads,Mobile,Rural,3,0,367,15
53,Ads,Mobile,Metro,4,1,1532,15
31,Referral,Desktop,Metro,7,0,186,0
27,Email,Desktop,Metro,1,1,1724,0
52,Social,Desktop,Urban,16,0,1979,5
42,Social,Desktop,Rural,1,0,1517,5
20,Referral,Mobile,Metro,6,0,549,0
55,Email,Mobile,Urban,13,0,1028,0
34,Email,Mobile,Urban,6,0,840,0
29,Social,Desktop,Urban,4,1,570,0
41,Email,Mobile,Metro,6,0,1765,0
46,Referral,Tablet,Metro,18,1,1767,5
42,Referral,Desktop,Metro,46,0,864,5
53,Email,Tablet,Urban,9,0,209,0
43,Referral,Desktop,Metro,15,0,1932,0
55,Ads,Mobile,Rural,0,0,393,15
18,Social,Desktop,Metro,21,0,314,5
37,Referral,Tablet,Metro,30,0,1435,5
45,Email,Desktop,Rural,8,1,1327,5
33,Social,Tablet,Metro,14,0,1551,0
34,Referral,Mobile,Metro,7,0,1059,0
57,Social,Tablet,Metro,3,1,1659,0
45,Email,Mobile,Metro,19,1,1216,5
29,Ads,Tablet,Urban,9,1,780,15
44,Ads,Mobile,Metro,8,1,1151,15
59,Referral,Tablet,Rural,10,0,1441,5
47,Ads,Mobile,Rural,19,1,1522,5
58,Referral,Mobile,Urban,13,1,1825,0
51,Social,Mobile,Metro,2,1,365,10
54,Referral,Tablet,Rural,6,0,995,5
23,Referral,Tablet,Urban,39,1,1093,5
24,Referral,Mobile,Metro,8,0,384,0
49,Ads,Desktop,Urban,27,0,1186,5
49,Referral,Mobile,Metro,16,0,698,5
42,Email,Desktop,Urban,10,1,1013,0
50,Referral,Mobile,Urban,4,0,1642,0
24,Social,Tablet,Rural,3,1,766,5
29,Email,Desktop,Rural,10,0,119,5
33,Social,Tablet,Urban,5,0,1887,0
33,Social,Desktop,Metro,16,0,1471,5
53,Social,Desktop,Metro,14,0,149,0
30,Email,Desktop,Metro,3,0,1312,0
24,Email,Desktop,Metro,12,0,166,0
53,Ads,Tablet,Metro,6,0,464,15
26,Email,Desktop,Rural,3,0,1325,5
49,Referral,Mobile,Urban,5,0,1012,0
28,Social,Mobile,Rural,22,1,1222,5
25,Ads,Desktop,Metro,4,0,760,15
50,Email,Tablet,Urban,3,0,1076,0
40,Social,Tablet,Metro,4,0,1283,0
42,Email,Desktop,Metro,2,1,915,0
25,Ads,Tablet,Urban,7,0,1801,15
39,Email,Tablet,Metro,1,0,127,0
21,Email,Tablet,Rural,17,0,565,5
57,Social,Desktop,Rural,2,1,1823,5
20,Referral,Mobile,Rural,9,0,1961,5
46,Email,Mobile,Metro,1,0,1949,0
58,Ads,Mobile,Rural,38,0,1321,5
46,Email,Mobile,Metro,6,1,1332,0
51,Email,Mobile,Metro,17,0,1560,5
51,Referral,Tablet,Rural,14,0,365,5
45,Social,Tablet,Rural,12,0,869,5
30,Ads,Tablet,Metro,17,1,1092,5
32,Social,Desktop,Metro,1,1,1614,0
40,Social,Tablet,Metro,11,0,1532,0
43,Social,Mobile,Metro,3,0,356,0
21,Email,Tablet,Rural,15,0,1459,5
43,Referral,Mobile,Metro,31,0,957,5
57,Email,Tablet,Metro,23,0,1356,5
26,Ads,Mobile,Metro,1,1,1839,15
22,Referral,Tablet,Metro,4,0,172,0
49,Social,Mobile,Metro,4,0,1136,0
37,Referral,Mobile,Urban,1,1,682,0
28,Ads,Desktop,Urban,1,0,1628,15
32,Email,Tablet,Urban,4,1,1124,0
49,Email,Mobile,Rural,48,0,1282,5
45,Social,Tablet,Metro,8,1,1632,0
39,Email,Mobile,Rural,9,1,582,5
58,Email,Desktop,Metro,6,1,1339,0
34,Ads,Desktop,Urban,10,0,294,15
43,Referral,Desktop,Metro,31,0,1435,5
24,Email,Desktop,Rural,8,1,502,5
59,Ads,Mobile,Rural,0,0,103,15
43,Ads,Tablet,Metro,6,1,864,15
42,Social,Desktop,Rural,49,0,1919,5
27,Ads,Desktop,Urban,4,0,1935,15
36,Social,Desktop,Metro,9,0,641,0
28,Email,Tablet,Urban,1,0,903,0
30,Social,Mobile,Urban,1,1,205,10
25,Ads,Mobile,Rural,20,1,221,10
57,Referral,Mobile,Metro,3,0,1054,0
21,Referral,Mobile,Urban,3,1,807,0
48,Email,Tablet,Urban,4,0,1082,0
45,Email,Tablet,Metro,33,1,814,5
28,Referral,Tablet,Rural,0,1,871,5
18,Social,Desktop,Urban,17,0,1390,5
55,Email,Tablet,Metro,4,0,1364,0
41,Ads,Mobile,Metro,18,0,1176,5
48,Email,Tablet,Urban,47,1,1247,5
58,Social,Desktop,Urban,4,0,1211,0
43,Email,Mobile,Urban,1,1,409,10
22,Ads,Tablet,Rural,1,1,1879,15
37,Ads,Mobile,Rural,14,0,951,15
58,Ads,Mobile,Metro,1,1,656,15
28,Social,Tablet,Metro,3,0,1012,0
50,Social,Tablet,Urban,2,0,1699,0
55,Ads,Desktop,Metro,4,1,797,15
44,Ads,Tablet,Rural,0,0,112,15
51,Social,Tablet,Metro,19,0,308,5
32,Social,Tablet,Metro,19,0,534,5
49,Social,Mobile,Urban,5,0,1175,0
38,Referral,Desktop,Urban,9,1,949,0
22,Social,Mobile,Rural,10,1,206,10
23,Ads,Tablet,Metro,13,0,1644,15
55,Referral,Desktop,Metro,7,0,723,0
39,Social,Tablet,Metro,7,1,219,10
35,Ads,Mobile,Urban,9,0,166,15
31,Email,Mobile,Rural,12,0,1086,5
27,Referral,Tablet,Metro,4,1,181,10
30,Ads,Desktop,Metro,4,1,813,15
48,Email,Mobile,Metro,3,0,1820,0
47,Ads,Tablet,Metro,7,1,1992,15
20,Social,Tablet,Rural,4,0,1792,5
47,Social,Tablet,Rural,7,0,1751,5
23,Email,Desktop,Rural,5,0,213,5
46,Social,Tablet,Urban,18,0,1768,5
25,Ads,Tablet,Metro,0,0,859,15
50,Email,Mobile,Metro,8,1,1746,0
34,Ads,Tablet,Metro,8,1,553,15
28,Ads,Desktop,Metro,4,0,1059,15
30,Ads,Tablet,Rural,5,1,331,10
28,Social,Desktop,Urban,16,0,1694,5
48,Social,Tablet,Urban,3,0,1926,0
45,Ads,Tablet,Metro,20,0,872,5
23,Referral,Tablet,Rural,22,0,661,5
58,Ads,Desktop,Urban,10,0,415,15
33,Ads,Mobile,Urban,14,1,1906,15
21,Email,Desktop,Metro,9,0,574,0
52,Ads,Mobile,Urban,7,0,975,15
43,Social,Desktop,Metro,34,1,470,10
29,Email,Tablet,Rural,3,0,1738,5
28,Referral,Tablet,Metro,1,0,1092,0
54,Email,Mobile,Urban,3,0,1787,0
42,Referral,Mobile,Metro,9,0,1656,0
35,Email,Desktop,Metro,2,1,357,10
36,Email,Desktop,Metro,23,0,822,5
40,Referral,Mobile,Metro,5,0,528,0
55,Social,Mobile,Metro,18,0,1623,5
35,Social,Desktop,Metro,2,0,1717,0
43,Social,Mobile,Urban,3,0,1133,0
23,Email,Mobile,Metro,0,0,776,0
21,Ads,Mobile,Urban,2,0,762,15
46,Email,Mobile,Metro,6,0,1808,0
51,Ads,Tablet,Rural,29,0,524,5
34,Ads,Tablet,Metro,4,1,1700,15
33,Social,Mobile,Urban,10,1,1885,0
19,Ads,Desktop,Urban,5,0,1635,15
51,Email,Tablet,Rural,0,0,1440,5
25,Email,Desktop,Metro,7,0,729,0
30,Social,Desktop,Rural,0,0,233,5
59,Referral,Tablet,Metro,21,0,1060,5
25,Email,Desktop,Metro,13,0,117,0
47,Ads,Desktop,Urban,4,1,1470,15
49,Email,Mobile,Rural,10,0,467,5
53,Email,Mobile,Rural,1,1,1890,5
47,Email,Mobile,Urban,12,0,267,0
18,Referral,Tablet,Urban,17,0,116,5
56,Ads,Mobile,Rural,17,1,1008,5
34,Social,Desktop,Urban,3,0,1645,0
37,Email,Desktop,Metro,3,1,1630,0
41,Ads,Desktop,Rural,7,0,1865,15
39,Ads,Desktop,Rural,34,1,1597,5
46,Social,Desktop,Urban,25,1,642,5
39,Email,Tablet,Metro,4,0,826,0
26,Referral,Desktop,Rural,15,1,405,10
54,Ads,Tablet,Rural,25,0,478,5
27,Social,Desktop,Metro,3,0,439,0
53,Referral,Tablet,Urban,17,0,250,5
54,Ads,Tablet,Urban,3,0,1168,15
45,Email,Desktop,Urban,4,0,306,0
45,Ads,Desktop,Urban,2,0,1545,15
59,Referral,Desktop,Metro,7,1,238,10
38,Referral,Desktop,Metro,18,0,1515,5
41,Email,Mobile,Rural,7,1,945,5
59,Email,Mobile,Rural,1,0,483,5
57,Social,Tablet,Metro,2,0,1904,0
19,Email,Tablet,Rural,8,1,825,5
25,Social,Mobile,Metro,8,1,773,0
44,Referral,Tablet,Urban,8,1,1572,0
39,Referral,Desktop,Metro,0,0,1992,0
54,Ads,Tablet,Metro,14,0,1091,15
44,Ads,Tablet,Rural,24,0,302,5
46,Social,Tablet,Metro,7,0,109,0
20,Email,Mobile,Urban,12,0,449,0
30,Email,Mobile,Urban,24,0,1199,5
27,Ads,Tablet,Rural,10,0,1869,15
53,Referral,Desktop,Rural,11,1,1868,5
26,Social,Tablet,Metro,12,1,837,0
44,Referral,Mobile,Rural,3,0,316,5
51,Referral,Desktop,Urban,8,0,1415,0
18,Email,Tablet,Rural,18,0,103,5
49,Social,Mobile,Rural,3,0,1501,5
42,Referral,Desktop,Urban,22,1,1784,5
46,Ads,Tablet,Metro,9,0,1824,15
24,Ads,Mobile,Metro,5,1,705,15
20,Email,Desktop,Rural,9,0,1161,5
37,Ads,Tablet,Urban,5,1,687,15
37,Ads,Desktop,Urban,18,0,1418,5
47,Referral,Desktop,Urban,6,1,1212,0
52,Ads,Desktop,Metro,23,0,921,5
52,Ads,Mobile,Urban,7,0,929,15
56,Referral,Tablet,Urban,10,0,374,0
44,Email,Desktop,Metro,60,0,1637,5
43,Email,Desktop,Urban,1,0,1273,0
31,Social,Desktop,Metro,13,1,705,0
